,instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area,worth_per_sqft
2766,10/23/2014,96439.81302545789,Completed,Unit,Flat,Marsa Dubai,74.42,1295.885689672909
2767,10/26/2014,45774.04448546022,Completed,Unit,Flat,Marsa Dubai,33.72,1357.474628868927
2768,10/29/2014,51151.0833529304,Completed,Unit,Flat,Al Hebiah Fourth,85.41,598.8886939811545
2769,10/29/2014,166915.06100560018,Completed,Unit,Flat,Marsa Dubai,130.57,1278.3569043853886
2770,10/30/2014,200243.77017353973,Completed,Unit,Flat,Al Thanyah Third,192.9,1038.0703482298586
2776,11/13/2014,38009.52676983748,Completed,Unit,Flat,Al Warsan First,68.0,558.9636289681982
2777,11/16/2014,122555.71439275189,Completed,Unit,Flat,Al Hebiah First,167.49,731.719591574135
2778,09/30/2014,135862.55397847612,Completed,Unit,Flat,Palm Jumeirah,106.41,1276.783704336774
2779,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,91.0,652.1711785322597
2780,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,89.0,666.8267106341082
2781,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,91.0,652.1711785322597
2782,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,90.0,659.4175249603959
2783,10/13/2014,222553.4146741336,Completed,Unit,Flat,Palm Jumeirah,200.57,1109.604699975737
2784,10/16/2014,109914.01277901708,Completed,Unit,Flat,Marsa Dubai,86.03,1277.6242331630488
2785,10/16/2014,296737.8862321781,Completed,Unit,Flat,Burj Khalifa,190.27,1559.5621287232777
2786,10/19/2014,254505.92771019985,Completed,Unit,Flat,Marsa Dubai,227.66,1117.9211442950007
2787,10/21/2014,229971.86182993805,Completed,Unit,Flat,Marsa Dubai,223.76,1027.7612702446283
2788,10/22/2014,326411.6748553959,Completed,Unit,Flat,Burj Khalifa,275.01,1186.908384623817
2789,10/22/2014,63056.80082433784,Completed,Unit,Flat,Al Barsha South Fourth,81.2,776.5615865066236
2790,10/23/2014,300447.1098100803,Completed,Building,Villa,Al Thanayah Fourth,361.2,831.8026295960142
2791,10/26/2014,57778.94659534077,Completed,Unit,Flat,Marsa Dubai,65.78,878.3664730212947
2792,10/26/2014,148368.94311608904,Completed,Unit,Flat,Al Thanyah Third,197.7,750.4751801521954
2793,10/26/2014,47796.164811189396,Completed,Unit,Flat,Wadi Al Safa 2,74.82,638.8153543329244
2794,10/26/2014,90851.2742295757,Completed,Unit,Flat,Wadi Al Safa 2,151.7,598.8877668396553
2795,10/27/2014,97648.72317396778,Completed,Unit,Flat,Burj Khalifa,126.07,774.5595555958419
2796,10/27/2014,50354.342128396995,Completed,Unit,Flat,Warsan Fourth,84.08,598.8860862083372
2797,10/27/2014,141401.01825605662,Completed,Unit,Flat,Marsa Dubai,88.54,1597.0297973351774
2798,10/30/2014,68967.52278019661,Completed,Unit,Flat,Al Thanyah Fifth,143.95,479.1074871844155
2807,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,91.0,652.1711785322597
2808,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,90.0,659.4175249603959
2809,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,90.0,659.4175249603959
2810,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,90.0,659.4175249603959
2811,10/13/2014,59347.57724643563,Completed,Unit,Flat,Jabal Ali First,91.0,652.1711785322597
2812,10/13/2014,194443.43471135932,Completed,Unit,Flat,Marsa Dubai,221.37,878.3639820723645
2813,10/19/2014,147479.32293316498,Completed,Unit,Flat,Al Thanyah Third,153.91,958.2179386210446
2814,10/19/2014,126113.60164867569,Completed,Unit,Flat,Al Thanyah Third,131.65,957.9460816458464
2815,10/19/2014,55638.3536685334,Completed,Unit,Flat,Wadi Al Safa 2,92.18,603.5837889838728
2816,10/19/2014,122404.37807077348,Completed,Unit,Flat,Al Thanyah Fifth,111.7,1095.8314957097
2817,10/20/2014,178042.73173930688,Completed,Unit,Flat,Palm Jumeirah,186.94,952.4057544629661
2818,10/26/2014,61932.75771129035,Completed,Unit,Flat,Wadi Al Safa 2,96.95,638.811322447554
2819,10/28/2014,126113.60164867569,Completed,Unit,Flat,Al Thanyah First,121.45,1038.3993548676467
2820,10/29/2014,42173.87208074832,Completed,Unit,Flat,Marsa Dubai,35.21,1197.7810872123919
2835,01/22/2015,106083.79432800369,Completed,Unit,Flat,Marsa Dubai,78.13,1357.785669115624
2836,01/27/2015,155787.3902718935,Completed,Unit,Flat,Al Thanyah Third,136.66,1139.9633416646677
2837,02/23/2015,1706242.8458350243,Completed,Unit,Hotel Apartment,Burj Khalifa,347.27,4913.3033254672855
2843,04/29/2015,185461.1788951113,Completed,Building,Villa,Al Thanayah Fourth,255.02,727.241702200264
2844,04/30/2015,144044.35934661285,Completed,Unit,Flat,Marsa Dubai,120.26,1197.7744831748948
2849,06/22/2015,63056.80082433784,Completed,Unit,Office,Al Thanyah Fifth,67.54,933.6215698006787
2850,06/25/2015,163205.83742769796,Completed,Unit,Office,Al Thanyah First,198.91,820.5009171368858
2851,07/21/2015,40502.644305488684,Completed,Unit,Flat,Nadd Hessa,67.63,598.8857652741193
2852,07/21/2015,48425.91679024563,Completed,Unit,Flat,Nadd Hessa,80.86,598.8859360653677
2853,07/28/2015,122404.37807077348,Completed,Unit,Office,Business Bay,127.46,960.3356195729915
2854,08/23/2015,370922.3577902226,Completed,Unit,Office,Al Thanyah First,339.94,1091.1406653827812
2855,09/22/2015,35979.4687056516,Completed,Unit,Flat,Jabal Ali,45.0,799.54374901448
2856,09/22/2015,97599.01957802389,Completed,Unit,Flat,Al Thanyah Fifth,90.91,1073.5784795734671
2857,10/25/2015,185461.1788951113,Completed,Unit,Flat,Burj Khalifa,126.72,1463.5509698162193
2858,10/26/2015,77893.69513594675,Completed,Unit,Office,Al Thanyah Fifth,117.76,661.4614057060695
2859,10/29/2015,85312.14229175121,Completed,Unit,Office,Al Thanyah Fifth,129.26,660.0041953562682
2860,10/29/2015,168094.5941033731,Completed,Unit,Flat,Al Hebiah Fourth,263.47,638.0027862882798
2862,12/14/2014,153116.74929580392,Completed,Unit,Flat,Marsa Dubai,127.86,1197.534407131268
2863,01/13/2015,259645.65045315583,Completed,Building,Villa,Wadi Al Safa 6,304.17,853.6201809946931
2864,01/19/2015,482199.06512728945,Completed,Building,Villa,Marsa Dubai,357.96,1347.0752741292029
2865,01/25/2015,100149.03660336012,Completed,Unit,Office,Al Thanyah Fifth,113.42,882.9927402870757
2868,02/16/2015,281900.9919205692,Completed,Unit,Flat,Palm Jumeirah,200.76,1404.1691169584042
2869,03/15/2015,200298.07320672023,Completed,Unit,Flat,Marsa Dubai,137.96,1451.8561409591202
2871,04/22/2015,289319.43907637364,Completed,Unit,Flat,Marsa Dubai,232.07,1246.6903911594504
2875,06/25/2015,96439.81302545789,Completed,Unit,Office,Al Thanyah Fifth,106.1,908.9520549053524
2876,06/25/2015,207716.5203625247,Completed,Unit,Office,Al Thanyah First,256.97,808.3298453614223
2877,07/21/2015,42089.672705529934,Completed,Unit,Flat,Nadd Hessa,70.28,598.8854966637725
2878,07/21/2015,560353.8896031205,Completed,Unit,Flat,Burj Khalifa,351.65,1593.4989040327614
2879,07/21/2015,53851.84322447257,Completed,Unit,Flat,Nadd Hessa,89.92,598.8861568557893
2880,07/21/2015,111276.7073370668,Completed,Unit,Flat,Burj Khalifa,69.86,1592.852953579542
2882,09/29/2015,48308.927878598595,Completed,Unit,Flat,Al Barsha South Fourth,75.63,638.7535089065001
2884,10/25/2015,44510.68293482672,Completed,Unit,Flat,Nadd Hessa,78.61,566.2216376393171
2885,11/26/2015,259645.65045315583,Completed,Unit,Flat,Burj Khalifa,135.51,1916.0626555468664
2886,11/26/2015,467155.93798474915,Completed,Unit,Flat,Al Jadaf,403.47,1157.8455349462145
2887,10/14/2015,46366.48167532276,Completed,Unit,Flat,Me'Aisem First,75.41,614.8585290455213
2888,10/14/2015,259645.65045315583,Completed,Unit,Flat,Burj Khalifa,105.26,2466.7076805353963
2889,10/14/2015,66766.02440224007,Completed,Unit,Flat,Al Hebiah Fourth,145.52,458.8099532864216
2890,10/14/2015,66766.02440224007,Completed,Unit,Flat,Al Hebiah Fourth,145.52,458.8099532864216
2891,10/14/2015,137983.11709796282,Completed,Unit,Flat,Marsa Dubai,123.47,1117.5436713206675
2892,10/19/2015,271531.48648618575,Completed,Unit,Hotel Apartment,Burj Khalifa,73.95,3671.825375066744
2893,10/19/2015,185461.1788951113,Completed,Building,Villa,Al Thanayah Fourth,234.53,790.7780620607654
2894,10/19/2015,192879.62605091577,Completed,Building,Villa,Al Thanayah Fourth,279.26,690.6811790120883
2895,10/19/2015,192879.62605091577,Completed,Building,Villa,Al Thanayah Fourth,281.11,686.1357690972067
2896,10/20/2015,185461.1788951113,Completed,Building,Villa,Al Thanayah Fourth,254.91,727.5555250681076
2897,10/20/2015,192879.62605091577,Completed,Unit,Flat,Palm Jumeirah,162.18,1189.2935383580946
2898,10/20/2015,103858.26018126235,Completed,Unit,Flat,Al Thanyah Third,98.29,1056.6513397218673
2899,10/21/2015,165283.0026313232,Completed,Unit,Flat,Burj Khalifa,109.03,1515.94059095041
2900,10/21/2015,118695.15449287125,Completed,Unit,Flat,Marsa Dubai,129.09,919.4759818178887
2901,10/22/2015,37092.23577902226,Completed,Unit,Flat,Al Warsan First,45.0,824.2719062004946
2902,10/22/2015,116098.69798833969,Completed,Unit,Office,Business Bay,145.44,798.258374507286
2903,10/22/2015,177300.88702372642,Completed,Unit,Office,Al Thanyah First,278.26,637.1770539198103
2904,10/22/2015,215134.96751832913,Completed,Unit,Office,Al Thanyah First,339.91,632.9174414354655
2905,10/22/2015,189615.5093023618,Completed,Unit,Office,Al Thanyah First,297.71,636.9134704993511
2906,10/26/2015,148368.94311608904,Completed,Unit,Office,Al Thanyah Fifth,146.42,1013.3106345860473
2907,10/26/2015,77893.69513594675,Completed,Unit,Office,Al Thanyah Fifth,117.06,665.4168386805634
2908,10/26/2015,152271.0463200422,Completed,Unit,Flat,Burj Khalifa,86.68,1756.7033493313588
2909,10/27/2015,37834.080494602706,Completed,Unit,Flat,Al Warsan First,67.0,564.6877685761598
2910,10/28/2015,217644.03471536533,Completed,Unit,Flat,Palm Jumeirah,147.33,1477.2553771490213
2911,10/29/2015,141075.1258725021,Completed,Unit,Flat,Marsa Dubai,110.42,1277.622947586507
2912,10/29/2015,54154.664237372504,Completed,Unit,Office,Al Thanyah Fifth,90.54,598.1297132468799
2913,10/29/2015,74184.47155804452,Completed,Unit,Office,Al Thanyah Fifth,125.32,591.9603539582231
2914,10/29/2015,176037.52547309292,Completed,Unit,Flat,Al Hebiah Fourth,263.44,668.2262582489102
2921,02/16/2015,214467.30727430672,Completed,Unit,Flat,Burj Khalifa,76.74,2794.7264435015213
2930,06/21/2015,50445.44065947028,Completed,Unit,Flat,Al Hebiah Fifth,70.45,716.0459994247024
2934,08/23/2015,55828.63683807978,Completed,Unit,Flat,Al Barsha South Fourth,63.56,878.361183733162
2937,10/19/2015,66812.53806590696,Completed,Unit,Flat,Wadi Al Safa 5,119.53,558.9604121635318
2938,10/28/2015,111276.7073370668,Completed,Unit,Flat,Burj Khalifa,86.96,1279.6309491383026
2939,12/16/2015,170253.3622257122,Completed,Unit,Flat,Marsa Dubai,125.44,1357.2493799881393
2940,12/23/2014,289319.43907637364,Completed,Unit,Flat,Marsa Dubai,265.7,1088.8951414240635
2941,01/20/2015,139095.88417133348,Completed,Unit,Flat,Burj Khalifa,128.02,1086.5168268343498
2942,01/22/2015,142257.92308702358,Completed,Unit,Flat,Burj Khalifa,74.23,1916.4478389737783
2943,01/22/2015,55638.3536685334,Completed,Unit,Flat,Al Barsha South Fourth,86.21,645.3816688149101
2945,04/23/2015,163205.83742769796,Completed,Unit,Flat,Marsa Dubai,132.89,1228.1273039935134
2946,04/30/2015,163205.83742769796,Completed,Unit,Flat,Burj Khalifa,142.14,1148.2048503426056
2947,04/30/2015,667660.2440224007,Completed,Unit,Flat,Palm Jumeirah,482.54,1383.6370954167544
2949,05/26/2015,111276.7073370668,Completed,Unit,Flat,Marsa Dubai,83.86,1326.9342634994848
2952,06/25/2015,96439.81302545789,Completed,Unit,Office,Al Thanyah Fifth,98.27,981.3759339112435
2953,06/25/2015,107567.48375916456,Completed,Unit,Office,Al Thanyah First,132.11,814.2266577788552
2954,06/25/2015,140950.4959602846,Completed,Unit,Office,Al Thanyah First,175.77,801.9030321458986
2955,07/14/2015,89021.36586965344,Completed,Unit,Flat,Al Thanyah Fifth,74.61,1193.1559558993895
2956,08/17/2015,87760.22985316667,Completed,Unit,Flat,Marsa Dubai,84.57,1037.722949664972
2958,09/13/2015,334252.9734990812,Completed,Unit,Flat,Burj Khalifa,314.85,1061.6260870226495
2959,09/21/2015,48509.9677965209,Completed,Unit,Flat,Jabal Ali,81.0,598.8884913150728
2960,10/14/2015,274482.5447647648,Completed,Unit,Flat,Marsa Dubai,226.59,1211.3621287998799
2961,10/14/2015,137983.11709796282,Completed,Unit,Flat,Marsa Dubai,123.47,1117.5436713206675
2962,10/20/2015,56380.19838411384,Completed,Unit,Flat,Wadi Al Safa 5,101.5,555.4699348188556
2963,10/22/2015,229971.86182993805,Completed,Unit,Office,Al Thanyah First,361.88,635.4920466174922
2965,11/24/2015,53302.358843642134,Completed,Unit,Flat,Nadd Hessa,83.44,638.810628519201
2966,11/24/2015,29673.788623217813,Completed,Unit,Flat,Al Warsan First,45.0,659.4175249603959
2978,11/19/2015,89021.36586965344,Completed,Unit,Office,Al Thanyah Fifth,144.62,615.5536293019875
2979,11/22/2015,445106.8293482672,Completed,Unit,Flat,Marsa Dubai,421.58,1055.8063222834746
2983,02/15/2015,134723.97070900325,Completed,Unit,Office,Al Thanyah Fifth,153.38,878.3672624136344
2985,03/17/2015,91068.85728465546,Completed,Unit,Flat,Al Barsha South Fourth,103.69,878.2800393929546
2986,03/17/2015,117834.61462279793,Completed,Unit,Flat,Al Barsha South Fourth,134.2,878.0522699165272
2987,04/19/2015,148368.94311608904,Completed,Unit,Flat,Marsa Dubai,128.6,1153.7242855061356
2988,04/19/2015,98665.34717219922,Completed,Unit,Flat,Al Thanyah Fifth,85.34,1156.144213407537
2990,05/13/2015,356085.46347861376,Completed,Unit,Flat,Marsa Dubai,218.23,1631.6980409596013
2991,05/21/2015,229971.86182993805,Completed,Unit,Flat,Business Bay,133.17,1726.9044216410457
2993,06/25/2015,163205.83742769796,Completed,Unit,Office,Al Thanyah First,198.91,820.5009171368858
2994,06/29/2015,25964.565045315587,Completed,Unit,Flat,Al Warsan First,58.16,446.43337423169856
2995,07/13/2015,74184.47155804452,Completed,Unit,Flat,Al Barsha South Fourth,105.5,703.170346521749
2996,07/23/2015,148368.94311608904,Completed,Unit,Flat,Burj Khalifa,91.04,1629.7115895879726
2997,07/23/2015,155787.3902718935,Completed,Unit,Flat,Marsa Dubai,144.84,1075.5826447935203
3001,08/31/2015,213825.98251768743,Completed,Unit,Flat,Marsa Dubai,178.52,1197.770459991527
3004,09/13/2015,116258.78807796194,Completed,Unit,Office,Burj Khalifa,97.36,1194.1124494449666
3005,09/16/2015,41727.28156196889,Completed,Unit,Flat,Jabal Ali Industrial Second,65.32,638.8132511017895
3006,01/13/2015,36604.10195617033,Completed,Unit,Flat,Jabal Ali,45.84,798.5188035813771
3007,01/25/2015,81071.75789749339,Completed,Unit,Office,Al Thanyah Fifth,126.91,638.8130005318209
3008,01/28/2015,47774.28039207977,Completed,Unit,Flat,Warsan Fourth,85.47,558.9596395469729
3010,02/19/2015,297015.3361558052,Completed,Unit,Office,Al Thanyah Fifth,185.98,1597.028369479542
3015,05/31/2015,116244.69302836592,Completed,Unit,Flat,Al Thanyah Third,78.69,1477.248608824068
3016,05/31/2015,333763.7269091559,Completed,Unit,Flat,Trade Center Second,219.99,1517.1768121694436
3019,09/16/2015,94950.18883657236,Completed,Unit,Office,Al Thanyah Fifth,99.09,958.2217058893164
3020,09/16/2015,148368.94311608904,Completed,Unit,Flat,Burj Khalifa,78.51,1889.8094907156926
3021,09/16/2015,144189.38998850883,Completed,Unit,Flat,Burj Khalifa,78.51,1836.573557362232
3022,09/16/2015,145533.9093510268,Completed,Unit,Flat,Marsa Dubai,75.94,1916.4328331712775
3023,09/28/2015,142044.71691576575,Completed,Unit,Flat,Marsa Dubai,118.59,1197.7798879818345
3024,09/28/2015,43119.72409311338,Completed,Unit,Flat,Jabal Ali,90.0,479.1080454790375
3025,09/28/2015,43599.104148321465,Completed,Unit,Flat,Jabal Ali First,91.0,479.1110345969392
3026,10/29/2015,222553.4146741336,Completed,Unit,Flat,Palm Jumeirah,124.32,1790.1658194508816
3027,11/24/2015,77151.8504203663,Completed,Unit,Flat,Business Bay,70.65,1092.0290222274068
3028,11/25/2015,252227.20329735137,Completed,Unit,Hotel Apartment,Burj Khalifa,89.09,2831.150558955566
3029,11/25/2015,296737.8862321781,Completed,Unit,Flat,Marsa Dubai,269.51,1101.0273690481915
3030,11/25/2015,51929.13009063117,Completed,Unit,Flat,Al Barsha South Fourth,73.96,702.1245279966357
3031,11/26/2015,229971.86182993805,Completed,Unit,Flat,Al Thanyah Fifth,260.19,883.8612622696417
3032,11/26/2015,200298.07320672023,Completed,Building,Villa,Al Thanayah Fourth,255.02,785.4210383762851
3033,11/26/2015,74184.47155804452,Completed,Unit,Office,Al Thanyah Fifth,82.84,895.5151081367035
3034,11/29/2015,29673.788623217813,Completed,Unit,Flat,Al Warsan First,45.0,659.4175249603959
3042,12/13/2015,207716.5203625247,Completed,Unit,Flat,Palm Jumeirah,161.21,1288.484091325133
3043,12/13/2015,57241.480098902735,Completed,Unit,Flat,Al Hebiah Fourth,47.79,1197.7710838858075
3044,12/14/2015,110322.69503283034,Completed,Unit,Office,Burj Khalifa,125.6,878.3654063123435
3045,12/15/2015,124318.26325249947,Completed,Unit,Office,Al Thanyah First,135.38,918.2912044061122
3046,12/15/2015,152598.42239302787,Completed,Unit,Office,Al Thanyah First,173.73,878.365408352201
3047,12/15/2015,279081.98200136353,Completed,Unit,Flat,Marsa Dubai,211.86,1317.294354769015
3048,12/15/2015,279081.98200136353,Completed,Unit,Flat,Marsa Dubai,211.86,1317.294354769015
3049,12/15/2015,279081.98200136353,Completed,Unit,Flat,Marsa Dubai,211.86,1317.294354769015
3050,12/16/2015,118695.15449287125,Completed,Unit,Flat,Marsa Dubai,84.54,1404.0117635778477
3051,12/16/2015,265261.41495009983,Completed,Unit,Flat,Marsa Dubai,201.35,1317.414526695306
3052,12/20/2015,163205.83742769796,Completed,Building,Villa,Al Thanayah Fourth,254.22,641.9866156388088
3053,12/20/2015,91988.74473197521,Completed,Unit,Office,Al Thanyah Fifth,104.14,883.3180788551489
3054,12/21/2015,176934.7124721159,Completed,Unit,Flat,Palm Jumeirah,147.72,1197.7708669923904
3055,12/21/2015,53101.17055677671,Completed,Unit,Flat,Al Warsan First,66.5,798.5138429590484
3056,12/22/2015,46737.03311075519,Completed,Unit,Flat,Al Thanyah Fifth,39.02,1197.7712227256584
3057,11/17/2014,115549.73289881017,Completed,Unit,Flat,Al Thanyah Fifth,120.59,958.2032747226981
3058,12/29/2014,155787.3902718935,Completed,Unit,Flat,Burj Khalifa,131.18,1187.5849235546082
3063,02/18/2015,344618.0278651712,Completed,Unit,Flat,Marsa Dubai,165.99,2076.1372845663664
3064,03/16/2015,178042.73173930688,Completed,Unit,Flat,Al Barsha South Fourth,93.34,1907.4644497461632
3065,04/19/2015,593475.7724643562,Completed,Unit,Flat,Marsa Dubai,554.78,1069.74976110234
3066,04/19/2015,144659.71953818682,Completed,Building,Villa,Al Thanayah Fourth,209.13,691.7215107262795
3067,05/13/2015,87151.91718639071,Completed,Unit,Flat,Marsa Dubai,91.04,957.2925877239752
3068,05/13/2015,63056.80082433784,Completed,Unit,Flat,Jabal Ali,90.0,700.6311202704205
3071,07/13/2015,85312.14229175121,Completed,Unit,Office,Al Thanyah Fifth,98.2,868.7590864740449
3075,10/20/2015,61573.11139317696,Completed,Unit,Office,Burj Khalifa,59.06,1042.551835306078
3076,11/24/2015,221539.75805476448,Completed,Building,Villa,Al Hebiah First,924.8,239.55423665091317
3077,12/14/2015,76751.5510118391,Completed,Unit,Office,Burj Khalifa,87.38,878.3651981212989
3078,12/21/2015,259645.65045315583,Completed,Building,Villa,Al Thanayah Fourth,255.0,1018.2182370711994
3079,12/23/2015,53654.141607770376,Completed,Unit,Flat,Al Hebiah Fourth,79.05,678.7367692317569
3082,11/17/2014,27966.507194780974,Completed,Unit,Flat,Al Warsan First,58.0,482.18115853070645
3088,01/29/2015,172107.9740146633,Completed,Unit,Flat,Burj Khalifa,97.92,1757.6386235157609
3089,04/14/2015,126113.60164867569,Completed,Unit,Flat,Al Thanyah Fifth,120.59,1045.8048067723334
3091,08/25/2015,136665.60088309195,Completed,Unit,Flat,Al Thanyah Fifth,114.1,1197.770384602033
3094,11/26/2015,65133.9660279631,Completed,Unit,Office,Al Thanyah Fifth,68.1,956.4459034943187
3098,12/15/2015,154390.27411904084,Completed,Unit,Office,Al Thanyah First,175.77,878.3653303694648
3099,12/15/2015,36851.3587998733,Completed,Unit,Flat,Al Warsan First,71.0,519.0332225334267
